_time,_measurement,_field,_value
2023-07-06 14:36:45.186425+02:00,PC,GPU_temp,69.0
2023-07-06 14:36:56.286229+02:00,PC,GPU_temp,69.0
2023-07-06 14:37:06.338200+02:00,PC,GPU_temp,69.0
2023-07-06 14:37:17.511368+02:00,PC,GPU_temp,70.0
2023-07-06 14:37:27.928607+02:00,PC,GPU_temp,69.0
2023-07-06 14:37:37.979578+02:00,PC,GPU_temp,68.0
2023-07-06 14:37:49.103041+02:00,PC,GPU_temp,69.0
2023-07-06 14:37:59.168687+02:00,PC,GPU_temp,68.0
2023-07-06 14:38:10.299980+02:00,PC,GPU_temp,69.0
2023-07-06 14:38:20.337443+02:00,PC,GPU_temp,69.0
2023-07-06 14:38:31.481473+02:00,PC,GPU_temp,69.0
2023-07-06 14:38:41.541655+02:00,PC,GPU_temp,69.0
2023-07-06 14:38:52.699477+02:00,PC,GPU_temp,70.0
2023-07-06 14:39:02.730489+02:00,PC,GPU_temp,69.0
2023-07-06 14:39:13.849645+02:00,PC,GPU_temp,69.0
2023-07-06 14:39:23.884803+02:00,PC,GPU_temp,69.0
2023-07-06 14:39:35.055974+02:00,PC,GPU_temp,69.0
2023-07-06 14:39:45.098299+02:00,PC,GPU_temp,69.0
2023-07-06 14:39:56.196699+02:00,PC,GPU_temp,69.0
2023-07-06 14:40:06.244587+02:00,PC,GPU_temp,69.0
2023-07-06 14:40:17.347186+02:00,PC,GPU_temp,69.0
2023-07-06 14:40:27.402876+02:00,PC,GPU_temp,69.0
2023-07-06 14:40:38.521488+02:00,PC,GPU_temp,69.0
2023-07-06 14:40:48.585600+02:00,PC,GPU_temp,69.0
2023-07-06 14:40:59.660269+02:00,PC,GPU_temp,69.0
2023-07-06 14:41:09.714263+02:00,PC,GPU_temp,69.0
2023-07-06 14:41:20.848233+02:00,PC,GPU_temp,69.0
2023-07-06 14:41:30.909651+02:00,PC,GPU_temp,69.0
2023-07-06 14:41:41.997907+02:00,PC,GPU_temp,69.0
2023-07-06 14:41:52.071487+02:00,PC,GPU_temp,69.0
2023-07-06 14:42:03.186737+02:00,PC,GPU_temp,70.0
2023-07-06 14:42:13.262668+02:00,PC,GPU_temp,69.0
2023-07-06 14:42:24.390940+02:00,PC,GPU_temp,69.0
2023-07-06 14:42:34.429962+02:00,PC,GPU_temp,69.0
2023-07-06 14:42:45.565440+02:00,PC,GPU_temp,69.0
2023-07-06 14:42:55.599465+02:00,PC,GPU_temp,69.0
2023-07-06 14:43:06.730603+02:00,PC,GPU_temp,69.0
2023-07-06 14:43:16.797363+02:00,PC,GPU_temp,69.0
2023-07-06 14:43:27.961391+02:00,PC,GPU_temp,69.0
2023-07-06 14:43:38.016855+02:00,PC,GPU_temp,69.0
2023-07-06 14:43:49.217895+02:00,PC,GPU_temp,69.0
2023-07-06 14:43:59.236410+02:00,PC,GPU_temp,69.0
2023-07-06 14:44:10.301911+02:00,PC,GPU_temp,69.0
2023-07-06 14:44:20.399836+02:00,PC,GPU_temp,69.0
2023-07-06 14:44:31.542172+02:00,PC,GPU_temp,70.0
2023-07-06 14:44:41.636935+02:00,PC,GPU_temp,69.0
2023-07-06 14:44:52.691775+02:00,PC,GPU_temp,70.0
2023-07-06 14:45:03.080070+02:00,PC,GPU_temp,69.0
2023-07-06 14:45:13.571833+02:00,PC,GPU_temp,68.0
2023-07-06 14:45:23.649290+02:00,PC,GPU_temp,68.0
2023-07-06 14:45:34.803331+02:00,PC,GPU_temp,68.0
2023-07-06 14:45:44.842179+02:00,PC,GPU_temp,68.0
2023-07-06 14:45:55.961757+02:00,PC,GPU_temp,69.0
2023-07-06 14:46:06.065672+02:00,PC,GPU_temp,69.0
2023-07-06 14:46:16.113132+02:00,PC,GPU_temp,69.0
2023-07-06 14:46:26.208962+02:00,PC,GPU_temp,68.0
2023-07-06 14:46:36.238923+02:00,PC,GPU_temp,68.0
2023-07-06 14:46:46.287624+02:00,PC,GPU_temp,68.0
2023-07-06 14:46:56.338606+02:00,PC,GPU_temp,67.0
2023-07-06 14:47:07.449941+02:00,PC,GPU_temp,68.0
2023-07-06 14:47:17.542613+02:00,PC,GPU_temp,68.0
2023-07-06 14:47:28.638746+02:00,PC,GPU_temp,69.0
2023-07-06 14:47:38.704326+02:00,PC,GPU_temp,69.0
2023-07-06 14:47:49.751841+02:00,PC,GPU_temp,70.0
2023-07-06 14:47:59.814837+02:00,PC,GPU_temp,70.0
2023-07-06 14:48:10.908225+02:00,PC,GPU_temp,70.0
2023-07-06 14:48:20.951436+02:00,PC,GPU_temp,69.0
2023-07-06 14:48:31.012686+02:00,PC,GPU_temp,69.0
2023-07-06 14:48:41.087085+02:00,PC,GPU_temp,69.0
2023-07-06 14:48:51.140706+02:00,PC,GPU_temp,68.0
2023-07-06 14:49:01.220155+02:00,PC,GPU_temp,68.0
2023-07-06 14:49:11.246900+02:00,PC,GPU_temp,68.0
2023-07-06 14:49:21.310494+02:00,PC,GPU_temp,68.0
2023-07-06 14:49:31.407711+02:00,PC,GPU_temp,67.0
2023-07-06 14:49:41.472559+02:00,PC,GPU_temp,67.0
2023-07-06 14:49:51.539824+02:00,PC,GPU_temp,67.0
2023-07-06 14:50:01.614311+02:00,PC,GPU_temp,67.0
2023-07-06 14:50:11.685590+02:00,PC,GPU_temp,67.0
2023-07-06 14:50:21.769972+02:00,PC,GPU_temp,67.0
2023-07-06 14:50:31.850117+02:00,PC,GPU_temp,67.0
2023-07-06 14:50:41.927739+02:00,PC,GPU_temp,68.0
2023-07-06 14:50:51.997112+02:00,PC,GPU_temp,68.0
2023-07-06 14:51:02.055842+02:00,PC,GPU_temp,67.0
2023-07-06 14:51:12.108519+02:00,PC,GPU_temp,67.0
2023-07-06 14:51:22.227594+02:00,PC,GPU_temp,68.0
2023-07-06 14:51:32.319276+02:00,PC,GPU_temp,68.0
2023-07-06 14:51:42.387158+02:00,PC,GPU_temp,67.0
2023-07-06 14:51:52.431264+02:00,PC,GPU_temp,67.0
2023-07-06 14:52:02.536794+02:00,PC,GPU_temp,67.0
2023-07-06 14:52:12.591475+02:00,PC,GPU_temp,67.0
2023-07-06 14:52:22.670311+02:00,PC,GPU_temp,67.0
2023-07-06 14:52:32.773232+02:00,PC,GPU_temp,67.0
2023-07-06 14:52:42.835386+02:00,PC,GPU_temp,68.0
2023-07-06 14:52:52.893448+02:00,PC,GPU_temp,69.0
2023-07-06 14:53:02.957473+02:00,PC,GPU_temp,69.0
2023-07-06 14:53:13.052276+02:00,PC,GPU_temp,68.0
2023-07-06 14:53:23.127906+02:00,PC,GPU_temp,68.0
2023-07-06 14:53:33.215168+02:00,PC,GPU_temp,68.0
2023-07-06 14:53:43.274270+02:00,PC,GPU_temp,67.0
2023-07-06 14:53:53.346761+02:00,PC,GPU_temp,67.0
2023-07-06 14:54:03.427737+02:00,PC,GPU_temp,67.0
2023-07-06 14:54:13.482987+02:00,PC,GPU_temp,68.0
2023-07-06 14:54:23.565327+02:00,PC,GPU_temp,68.0
2023-07-06 14:54:33.659909+02:00,PC,GPU_temp,68.0
2023-07-06 14:54:43.721511+02:00,PC,GPU_temp,68.0
2023-07-06 14:54:53.802688+02:00,PC,GPU_temp,67.0
2023-07-06 14:55:03.857453+02:00,PC,GPU_temp,68.0
2023-07-06 14:55:13.951428+02:00,PC,GPU_temp,68.0
2023-07-06 14:55:24.035280+02:00,PC,GPU_temp,68.0
2023-07-06 14:55:34.088390+02:00,PC,GPU_temp,68.0
2023-07-06 14:55:44.150753+02:00,PC,GPU_temp,67.0
2023-07-06 14:55:54.206708+02:00,PC,GPU_temp,69.0
2023-07-06 14:56:04.272596+02:00,PC,GPU_temp,68.0
2023-07-06 14:56:14.361331+02:00,PC,GPU_temp,68.0
2023-07-06 14:56:24.438430+02:00,PC,GPU_temp,67.0
2023-07-06 14:56:34.509239+02:00,PC,GPU_temp,67.0
2023-07-06 14:56:44.596738+02:00,PC,GPU_temp,67.0
2023-07-06 14:56:54.667128+02:00,PC,GPU_temp,67.0
2023-07-06 14:57:04.708144+02:00,PC,GPU_temp,67.0
2023-07-06 14:57:14.806988+02:00,PC,GPU_temp,68.0
2023-07-06 14:57:24.893044+02:00,PC,GPU_temp,68.0
2023-07-06 14:57:34.945749+02:00,PC,GPU_temp,69.0
2023-07-06 14:57:45.016102+02:00,PC,GPU_temp,68.0
2023-07-06 15:24:24.708812+02:00,PC,GPU_temp,69.0
2023-07-06 15:24:34.788099+02:00,PC,GPU_temp,68.0
2023-07-06 15:24:44.860453+02:00,PC,GPU_temp,68.0
2023-07-06 15:24:54.927329+02:00,PC,GPU_temp,68.0
2023-07-06 15:25:04.996558+02:00,PC,GPU_temp,68.0
2023-07-06 15:25:15.068929+02:00,PC,GPU_temp,67.0
2023-07-06 15:25:25.133610+02:00,PC,GPU_temp,67.0
2023-07-06 15:25:35.223186+02:00,PC,GPU_temp,67.0
2023-07-06 15:25:45.324924+02:00,PC,GPU_temp,67.0
2023-07-06 15:25:55.378938+02:00,PC,GPU_temp,67.0
2023-07-06 15:26:05.452689+02:00,PC,GPU_temp,67.0
2023-07-06 15:26:15.542645+02:00,PC,GPU_temp,67.0
2023-07-06 15:26:25.615139+02:00,PC,GPU_temp,67.0
2023-07-06 15:26:35.700495+02:00,PC,GPU_temp,68.0
2023-07-06 15:26:45.762420+02:00,PC,GPU_temp,68.0
2023-07-06 15:26:55.850232+02:00,PC,GPU_temp,68.0
2023-07-06 15:27:05.936489+02:00,PC,GPU_temp,67.0
2023-07-06 15:27:16.017363+02:00,PC,GPU_temp,67.0
2023-07-06 15:27:26.110455+02:00,PC,GPU_temp,67.0
2023-07-06 15:27:36.177789+02:00,PC,GPU_temp,67.0
2023-07-06 15:27:46.249606+02:00,PC,GPU_temp,68.0
2023-07-06 15:27:56.314610+02:00,PC,GPU_temp,68.0
2023-07-06 15:28:06.372416+02:00,PC,GPU_temp,68.0
2023-07-06 15:28:16.447559+02:00,PC,GPU_temp,69.0
2023-07-06 15:28:26.505143+02:00,PC,GPU_temp,68.0
2023-07-06 15:28:36.566177+02:00,PC,GPU_temp,68.0
2023-07-06 15:28:46.657322+02:00,PC,GPU_temp,68.0
2023-07-06 15:28:56.694009+02:00,PC,GPU_temp,68.0
2023-07-06 15:29:06.791872+02:00,PC,GPU_temp,68.0
2023-07-06 15:29:16.845230+02:00,PC,GPU_temp,68.0
2023-07-06 15:29:26.906102+02:00,PC,GPU_temp,68.0
2023-07-06 15:29:36.979378+02:00,PC,GPU_temp,68.0
2023-07-06 15:29:47.071029+02:00,PC,GPU_temp,68.0
2023-07-06 15:29:57.171760+02:00,PC,GPU_temp,68.0
2023-07-06 15:30:07.238116+02:00,PC,GPU_temp,68.0
2023-07-06 15:30:17.314256+02:00,PC,GPU_temp,68.0
2023-07-06 15:30:27.413715+02:00,PC,GPU_temp,68.0
2023-07-06 15:30:37.492596+02:00,PC,GPU_temp,68.0
2023-07-06 15:30:47.592791+02:00,PC,GPU_temp,68.0
2023-07-06 15:30:57.658473+02:00,PC,GPU_temp,68.0
2023-07-06 15:31:07.757939+02:00,PC,GPU_temp,68.0
2023-07-06 15:31:17.861990+02:00,PC,GPU_temp,69.0
2023-07-06 15:31:27.950851+02:00,PC,GPU_temp,68.0
2023-07-06 15:31:38.044174+02:00,PC,GPU_temp,67.0
2023-07-06 15:31:48.133717+02:00,PC,GPU_temp,67.0
2023-07-06 15:31:58.224278+02:00,PC,GPU_temp,67.0
2023-07-06 15:32:08.284155+02:00,PC,GPU_temp,67.0
2023-07-06 15:32:18.347076+02:00,PC,GPU_temp,67.0
2023-07-06 15:32:28.456580+02:00,PC,GPU_temp,67.0
2023-07-06 15:32:38.553325+02:00,PC,GPU_temp,67.0
2023-07-06 15:32:48.639526+02:00,PC,GPU_temp,67.0
2023-07-06 15:32:58.698738+02:00,PC,GPU_temp,67.0
2023-07-06 15:33:08.801361+02:00,PC,GPU_temp,67.0
2023-07-06 15:33:18.911831+02:00,PC,GPU_temp,68.0
2023-07-06 15:34:01.885526+02:00,PC,GPU_temp,68.0
2023-07-06 23:09:18.553606+02:00,PC,GPU_temp,69.0
2023-07-06 23:09:33.610852+02:00,PC,GPU_temp,69.0
2023-07-06 23:09:48.679637+02:00,PC,GPU_temp,68.0
2023-07-06 23:10:03.725973+02:00,PC,GPU_temp,68.0
2023-07-06 23:10:18.800503+02:00,PC,GPU_temp,68.0
2023-07-06 23:10:33.870620+02:00,PC,GPU_temp,68.0
2023-07-06 23:10:48.950869+02:00,PC,GPU_temp,68.0
2023-07-06 23:11:04.021077+02:00,PC,GPU_temp,68.0
2023-07-06 23:11:19.125230+02:00,PC,GPU_temp,68.0
2023-07-06 23:11:34.173079+02:00,PC,GPU_temp,68.0
2023-07-06 23:11:49.223235+02:00,PC,GPU_temp,68.0
2023-07-06 23:12:04.293205+02:00,PC,GPU_temp,68.0
2023-07-06 23:12:19.354690+02:00,PC,GPU_temp,68.0
2023-07-06 23:12:34.419440+02:00,PC,GPU_temp,68.0
2023-07-06 23:12:49.485056+02:00,PC,GPU_temp,69.0
2023-07-06 23:13:04.545971+02:00,PC,GPU_temp,68.0
2023-07-06 23:13:19.607912+02:00,PC,GPU_temp,68.0
2023-07-06 23:13:34.630454+02:00,PC,GPU_temp,68.0
2023-07-06 23:13:49.703162+02:00,PC,GPU_temp,69.0
2023-07-06 23:14:04.743059+02:00,PC,GPU_temp,68.0
2023-07-06 23:14:19.805200+02:00,PC,GPU_temp,68.0
2023-07-06 23:14:34.889559+02:00,PC,GPU_temp,68.0
2023-07-06 23:14:49.978367+02:00,PC,GPU_temp,68.0
2023-07-06 23:15:05.068331+02:00,PC,GPU_temp,69.0
2023-07-06 23:15:20.124442+02:00,PC,GPU_temp,69.0
2023-07-06 23:15:35.241143+02:00,PC,GPU_temp,68.0
2023-07-06 23:15:50.304941+02:00,PC,GPU_temp,67.0
2023-07-06 23:16:05.358216+02:00,PC,GPU_temp,68.0
2023-07-06 23:16:20.451234+02:00,PC,GPU_temp,68.0
2023-07-06 23:16:35.518714+02:00,PC,GPU_temp,69.0
2023-07-06 23:16:50.567500+02:00,PC,GPU_temp,68.0
2023-07-06 23:17:05.627016+02:00,PC,GPU_temp,68.0
2023-07-06 23:17:20.699735+02:00,PC,GPU_temp,68.0
2023-07-06 23:17:35.798471+02:00,PC,GPU_temp,69.0
2023-07-06 23:17:50.846013+02:00,PC,GPU_temp,68.0
2023-07-06 23:18:05.918769+02:00,PC,GPU_temp,69.0
2023-07-06 23:18:20.993126+02:00,PC,GPU_temp,68.0
2023-07-06 23:18:36.053427+02:00,PC,GPU_temp,68.0
2023-07-06 23:18:51.149257+02:00,PC,GPU_temp,68.0
2023-07-06 23:19:06.206105+02:00,PC,GPU_temp,69.0
2023-07-06 23:19:21.293783+02:00,PC,GPU_temp,69.0
2023-07-06 23:19:36.392753+02:00,PC,GPU_temp,68.0
2023-07-06 23:19:51.482417+02:00,PC,GPU_temp,68.0
2023-07-06 23:20:06.533912+02:00,PC,GPU_temp,68.0
2023-07-06 23:20:21.637726+02:00,PC,GPU_temp,68.0
2023-07-06 23:20:36.737848+02:00,PC,GPU_temp,68.0
2023-07-06 23:20:51.827910+02:00,PC,GPU_temp,68.0
2023-07-06 23:21:06.860799+02:00,PC,GPU_temp,68.0
2023-07-06 23:21:21.923497+02:00,PC,GPU_temp,69.0
2023-07-06 23:21:36.973864+02:00,PC,GPU_temp,67.0
2023-07-06 23:21:52.066447+02:00,PC,GPU_temp,68.0
2023-07-06 23:22:07.125892+02:00,PC,GPU_temp,67.0
2023-07-06 23:22:22.202277+02:00,PC,GPU_temp,68.0
2023-07-06 23:22:37.229040+02:00,PC,GPU_temp,68.0
2023-07-06 23:22:52.299479+02:00,PC,GPU_temp,69.0
2023-07-06 23:23:07.366075+02:00,PC,GPU_temp,69.0
2023-07-06 23:23:22.454291+02:00,PC,GPU_temp,69.0
2023-07-06 23:23:37.511328+02:00,PC,GPU_temp,69.0
2023-07-06 23:23:52.624769+02:00,PC,GPU_temp,68.0
2023-07-06 23:24:07.667592+02:00,PC,GPU_temp,68.0
2023-07-06 23:24:22.720597+02:00,PC,GPU_temp,68.0
2023-07-06 23:24:37.785162+02:00,PC,GPU_temp,69.0
2023-07-06 23:24:52.929493+02:00,PC,GPU_temp,69.0
2023-07-06 23:25:08.020958+02:00,PC,GPU_temp,69.0
2023-07-06 23:25:23.093991+02:00,PC,GPU_temp,68.0
2023-07-06 23:25:38.150035+02:00,PC,GPU_temp,68.0
2023-07-06 23:25:53.240718+02:00,PC,GPU_temp,67.0
2023-07-06 23:26:08.317460+02:00,PC,GPU_temp,67.0
2023-07-06 23:26:23.383354+02:00,PC,GPU_temp,68.0
2023-07-06 23:26:38.468674+02:00,PC,GPU_temp,69.0
2023-07-06 23:26:53.564708+02:00,PC,GPU_temp,69.0
2023-07-06 23:27:08.597830+02:00,PC,GPU_temp,70.0
2023-07-06 23:27:23.678273+02:00,PC,GPU_temp,68.0
2023-07-06 23:27:38.765036+02:00,PC,GPU_temp,68.0
2023-07-06 23:27:53.853752+02:00,PC,GPU_temp,67.0
2023-07-06 23:28:08.937196+02:00,PC,GPU_temp,67.0
2023-07-06 23:28:24.011163+02:00,PC,GPU_temp,69.0
2023-07-06 23:28:39.072250+02:00,PC,GPU_temp,69.0
2023-07-06 23:28:54.158327+02:00,PC,GPU_temp,69.0
2023-07-06 23:29:09.188434+02:00,PC,GPU_temp,68.0
2023-07-06 23:29:24.254278+02:00,PC,GPU_temp,68.0
2023-07-06 23:29:39.320456+02:00,PC,GPU_temp,68.0
2023-07-06 23:29:54.389151+02:00,PC,GPU_temp,68.0
2023-07-06 23:30:09.436430+02:00,PC,GPU_temp,69.0
2023-07-06 23:30:24.528038+02:00,PC,GPU_temp,69.0
2023-07-06 23:30:39.604635+02:00,PC,GPU_temp,69.0
2023-07-06 23:30:54.665185+02:00,PC,GPU_temp,68.0
2023-07-06 23:31:09.736601+02:00,PC,GPU_temp,67.0
2023-07-06 23:31:24.806407+02:00,PC,GPU_temp,68.0
2023-07-06 23:31:39.893037+02:00,PC,GPU_temp,69.0
2023-07-06 23:31:54.952276+02:00,PC,GPU_temp,69.0
2023-07-06 23:32:10.044350+02:00,PC,GPU_temp,69.0
2023-07-06 23:32:25.098847+02:00,PC,GPU_temp,69.0
2023-07-06 23:32:40.161063+02:00,PC,GPU_temp,68.0
2023-07-06 23:32:55.240664+02:00,PC,GPU_temp,68.0
2023-07-06 23:33:10.308826+02:00,PC,GPU_temp,68.0
2023-07-06 23:33:25.372080+02:00,PC,GPU_temp,68.0
2023-07-06 23:33:40.451940+02:00,PC,GPU_temp,69.0
2023-07-06 23:33:55.503154+02:00,PC,GPU_temp,68.0
2023-07-06 23:34:10.611987+02:00,PC,GPU_temp,68.0
2023-07-06 23:34:25.665620+02:00,PC,GPU_temp,68.0
2023-07-06 23:34:40.717170+02:00,PC,GPU_temp,68.0
2023-07-06 23:34:55.798752+02:00,PC,GPU_temp,69.0
2023-07-06 23:35:10.874077+02:00,PC,GPU_temp,69.0
2023-07-06 23:35:25.957484+02:00,PC,GPU_temp,68.0
2023-07-06 23:35:41.049544+02:00,PC,GPU_temp,68.0
2023-07-06 23:35:56.139221+02:00,PC,GPU_temp,68.0
2023-07-06 23:36:11.199596+02:00,PC,GPU_temp,67.0
2023-07-06 23:36:26.228824+02:00,PC,GPU_temp,69.0
2023-07-06 23:36:41.313976+02:00,PC,GPU_temp,68.0
2023-07-06 23:36:56.394639+02:00,PC,GPU_temp,67.0
2023-07-06 23:37:11.448487+02:00,PC,GPU_temp,67.0
2023-07-06 23:37:26.524049+02:00,PC,GPU_temp,68.0
2023-07-06 23:37:41.612860+02:00,PC,GPU_temp,68.0
2023-07-06 23:37:56.686113+02:00,PC,GPU_temp,69.0
2023-07-06 23:38:11.766414+02:00,PC,GPU_temp,69.0
2023-07-06 23:38:26.799004+02:00,PC,GPU_temp,68.0
2023-07-06 23:38:41.906457+02:00,PC,GPU_temp,68.0
2023-07-06 23:38:56.976860+02:00,PC,GPU_temp,68.0
2023-07-06 23:39:12.025746+02:00,PC,GPU_temp,68.0
2023-07-06 23:39:27.109239+02:00,PC,GPU_temp,68.0
2023-07-06 23:39:42.183063+02:00,PC,GPU_temp,68.0
2023-07-06 23:39:57.249497+02:00,PC,GPU_temp,68.0
2023-07-06 23:40:12.274278+02:00,PC,GPU_temp,68.0
2023-07-06 23:40:27.364086+02:00,PC,GPU_temp,69.0
2023-07-06 23:40:42.417779+02:00,PC,GPU_temp,68.0
2023-07-06 23:40:57.491903+02:00,PC,GPU_temp,68.0
2023-07-06 23:41:12.553735+02:00,PC,GPU_temp,68.0
2023-07-06 23:41:27.629500+02:00,PC,GPU_temp,68.0
2023-07-06 23:41:42.681830+02:00,PC,GPU_temp,69.0
2023-07-06 23:41:57.766981+02:00,PC,GPU_temp,69.0
2023-07-06 23:42:12.826134+02:00,PC,GPU_temp,69.0
2023-07-06 23:42:27.909357+02:00,PC,GPU_temp,68.0
2023-07-06 23:42:42.968238+02:00,PC,GPU_temp,68.0
2023-07-06 23:42:58.054865+02:00,PC,GPU_temp,68.0
2023-07-06 23:43:13.116075+02:00,PC,GPU_temp,68.0
2023-07-06 23:43:28.175621+02:00,PC,GPU_temp,68.0
2023-07-06 23:43:43.262857+02:00,PC,GPU_temp,68.0
2023-07-06 23:43:58.292107+02:00,PC,GPU_temp,68.0
2023-07-06 23:44:13.388092+02:00,PC,GPU_temp,68.0
2023-07-06 23:44:28.454509+02:00,PC,GPU_temp,69.0
2023-07-06 23:44:43.509447+02:00,PC,GPU_temp,68.0
2023-07-06 23:44:58.620243+02:00,PC,GPU_temp,68.0
2023-07-06 23:45:13.654974+02:00,PC,GPU_temp,69.0
2023-07-06 23:45:28.737296+02:00,PC,GPU_temp,67.0
2023-07-06 23:45:43.843666+02:00,PC,GPU_temp,67.0
2023-07-06 23:45:58.919883+02:00,PC,GPU_temp,67.0
2023-07-06 23:46:14.009497+02:00,PC,GPU_temp,68.0
2023-07-06 23:46:29.053162+02:00,PC,GPU_temp,69.0
2023-07-06 23:46:44.141359+02:00,PC,GPU_temp,69.0
2023-07-06 23:46:59.176329+02:00,PC,GPU_temp,68.0
2023-07-06 23:47:14.280529+02:00,PC,GPU_temp,68.0
2023-07-06 23:47:29.320133+02:00,PC,GPU_temp,68.0
2023-07-06 23:47:44.418208+02:00,PC,GPU_temp,68.0
2023-07-06 23:47:59.484282+02:00,PC,GPU_temp,68.0
2023-07-06 23:48:14.558619+02:00,PC,GPU_temp,68.0
2023-07-06 23:48:29.630694+02:00,PC,GPU_temp,69.0
2023-07-06 23:48:44.708756+02:00,PC,GPU_temp,68.0
2023-07-06 23:48:59.757502+02:00,PC,GPU_temp,67.0
2023-07-06 23:49:14.828000+02:00,PC,GPU_temp,68.0
2023-07-06 23:49:29.895460+02:00,PC,GPU_temp,68.0
2023-07-06 23:49:44.978417+02:00,PC,GPU_temp,68.0
2023-07-06 23:50:00.056384+02:00,PC,GPU_temp,68.0
2023-07-06 23:50:15.088873+02:00,PC,GPU_temp,68.0
2023-07-06 23:50:30.204706+02:00,PC,GPU_temp,68.0
2023-07-06 23:50:45.291359+02:00,PC,GPU_temp,68.0
2023-07-06 23:51:00.350118+02:00,PC,GPU_temp,68.0
2023-07-06 23:51:15.440404+02:00,PC,GPU_temp,67.0
2023-07-06 23:51:30.519414+02:00,PC,GPU_temp,67.0
2023-07-06 23:51:45.578363+02:00,PC,GPU_temp,68.0
2023-07-06 23:52:00.615496+02:00,PC,GPU_temp,68.0
2023-07-06 23:52:15.663622+02:00,PC,GPU_temp,69.0
2023-07-06 23:52:30.748250+02:00,PC,GPU_temp,68.0
2023-07-06 23:52:45.862288+02:00,PC,GPU_temp,68.0
2023-07-06 23:53:00.936708+02:00,PC,GPU_temp,67.0
2023-07-06 23:53:16.002036+02:00,PC,GPU_temp,67.0
2023-07-06 23:53:31.069796+02:00,PC,GPU_temp,68.0
2023-07-06 23:53:46.149464+02:00,PC,GPU_temp,68.0
2023-07-06 23:54:01.212207+02:00,PC,GPU_temp,69.0
2023-07-06 23:54:16.282314+02:00,PC,GPU_temp,68.0
2023-07-06 23:54:31.335670+02:00,PC,GPU_temp,68.0
2023-07-06 23:54:46.430134+02:00,PC,GPU_temp,68.0
2023-07-06 23:55:01.444627+02:00,PC,GPU_temp,68.0
2023-07-06 23:55:16.513739+02:00,PC,GPU_temp,69.0
2023-07-06 23:55:31.599555+02:00,PC,GPU_temp,68.0
2023-07-06 23:55:46.662057+02:00,PC,GPU_temp,68.0
2023-07-06 23:56:01.757159+02:00,PC,GPU_temp,68.0
2023-07-06 23:56:16.833080+02:00,PC,GPU_temp,68.0
2023-07-06 23:56:31.870570+02:00,PC,GPU_temp,68.0
2023-07-06 23:56:46.960335+02:00,PC,GPU_temp,68.0
2023-07-06 23:57:02.016022+02:00,PC,GPU_temp,68.0
2023-07-06 23:57:17.102152+02:00,PC,GPU_temp,68.0
2023-07-06 23:57:32.160458+02:00,PC,GPU_temp,68.0
2023-07-06 23:57:47.195962+02:00,PC,GPU_temp,68.0
2023-07-06 23:58:02.296959+02:00,PC,GPU_temp,68.0
2023-07-06 23:58:17.387254+02:00,PC,GPU_temp,68.0
2023-07-06 23:58:32.427986+02:00,PC,GPU_temp,69.0
2023-07-06 23:58:47.490676+02:00,PC,GPU_temp,68.0
2023-07-06 23:59:02.578819+02:00,PC,GPU_temp,68.0
2023-07-06 23:59:17.659435+02:00,PC,GPU_temp,68.0
2023-07-06 23:59:32.755552+02:00,PC,GPU_temp,68.0
2023-07-06 23:59:47.818745+02:00,PC,GPU_temp,68.0
2023-07-07 00:00:02.898011+02:00,PC,GPU_temp,68.0
2023-07-07 00:00:17.983651+02:00,PC,GPU_temp,68.0
2023-07-07 00:00:33.023887+02:00,PC,GPU_temp,67.0
2023-07-07 00:00:48.087137+02:00,PC,GPU_temp,67.0
2023-07-07 00:01:03.147694+02:00,PC,GPU_temp,68.0
2023-07-07 00:01:18.217532+02:00,PC,GPU_temp,69.0
2023-07-07 00:01:33.303100+02:00,PC,GPU_temp,68.0
2023-07-07 00:01:48.402897+02:00,PC,GPU_temp,68.0
2023-07-07 00:02:03.483473+02:00,PC,GPU_temp,68.0
2023-07-07 00:02:18.565962+02:00,PC,GPU_temp,68.0
2023-07-07 00:02:33.645971+02:00,PC,GPU_temp,68.0
2023-07-07 00:02:48.691574+02:00,PC,GPU_temp,69.0
2023-07-07 00:03:03.787853+02:00,PC,GPU_temp,68.0
2023-07-07 00:03:18.870395+02:00,PC,GPU_temp,68.0
2023-07-07 00:03:33.941854+02:00,PC,GPU_temp,68.0
2023-07-07 00:03:48.994175+02:00,PC,GPU_temp,68.0
2023-07-07 00:04:04.092890+02:00,PC,GPU_temp,69.0
2023-07-07 00:04:19.158551+02:00,PC,GPU_temp,68.0
2023-07-07 00:04:34.232655+02:00,PC,GPU_temp,68.0
2023-07-07 00:04:49.295350+02:00,PC,GPU_temp,68.0
2023-07-07 00:05:04.375146+02:00,PC,GPU_temp,68.0
2023-07-07 00:05:19.438295+02:00,PC,GPU_temp,68.0
2023-07-07 00:05:34.526823+02:00,PC,GPU_temp,68.0
2023-07-07 00:05:49.603593+02:00,PC,GPU_temp,68.0
2023-07-07 00:06:04.661671+02:00,PC,GPU_temp,68.0
2023-07-07 00:06:19.752596+02:00,PC,GPU_temp,68.0
2023-07-07 00:06:34.802411+02:00,PC,GPU_temp,68.0
2023-07-07 00:06:49.898202+02:00,PC,GPU_temp,68.0
2023-07-07 00:07:04.989925+02:00,PC,GPU_temp,68.0
2023-07-07 00:07:20.066049+02:00,PC,GPU_temp,68.0
2023-07-07 00:07:35.159699+02:00,PC,GPU_temp,68.0
